"source";"test_type";"df1";"df2";"test_comp";"test_value";"p_comp";"reported_p";"computed_p";"raw";"error";"decision_error";"one_tailed_in_txt";"apa_factor";"date_received";"journal";"year_published";"period";"statcheck_journal";"reason";"remarks"
"Climbing the goal ladder  How upcoming actions increase level of aspiration  EBSCOhost";"t";NA;64;"=";2.02;"<";0.05;0.0475737751701142;"t(64) = 2.02, p < .05";FALSE;FALSE;FALSE;0.7;"2008-06-28";"JPSP";2010;0;0;NA;NA
"Climbing the goal ladder  How upcoming actions increase level of aspiration  EBSCOhost";"t";NA;64;"=";-2.58;"<";0.01;0.0121856952876656;"t(64) = –2.58, p < .01";TRUE;FALSE;FALSE;0.7;"2008-06-28";"JPSP";2010;0;0;NA;NA
"Climbing the goal ladder  How upcoming actions increase level of aspiration  EBSCOhost";"t";NA;64;"=";-2.87;"<";0.01;0.00555688327435757;"t(64) = –2.87, p < .01";FALSE;FALSE;FALSE;0.7;"2008-06-28";"JPSP";2010;0;0;NA;NA
"Climbing the goal ladder  How upcoming actions increase level of aspiration  EBSCOhost";"Chi2";1;NA;"=";6.55;"<";0.01;0.0104884158964312;"χ 2(1, N = 60) = 6.55, p < .01";TRUE;FALSE;FALSE;0.7;"2008-06-28";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;40;"=";9.35;"<";0.01;0.00396493446983212;"F(1, 40) = 9.35, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;60;"=";18.08;"<";0.001;7.52074246141213e-05;"F(1, 60) = 18.08, p < .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";2;60;"=";4.14;"=";0.02;0.0206886493202089;"F(2, 60) = 4.14, p = .02";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;20;"=";5.2;"=";0.03;0.0336897879743753;"F(1, 20) = 5.20, p = .03";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;19;"=";30.52;"<";0.001;2.49795027518573e-05;"F(1, 19) = 30.52, p < .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;53;"=";22.61;"<";0.001;1.5629370571062e-05;"F(1, 53) = 22.61, p < .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";2;53;"=";3.29;"<";0.05;0.0449932457948438;"F(2, 53) = 3.29, p < .05";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;18;"=";10.48;"=";0.005;0.00457168280042807;"F(1, 18) = 10.48, p = .005";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;14;"=";16.35;"=";0.001;0.00120849965466909;"F(1, 14) = 16.35, p = .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;68;"=";3.13;"=";0.08;0.0813477048297039;"F(1, 68) = 3.13, p = .08";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;68;"=";6.08;"=";0.02;0.0162001253641375;"F(1, 68) = 6.08, p = .02";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;68;"=";4.9;"=";0.03;0.0302145484718893;"F(1, 68) = 4.90, p = .03";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;68;"=";1.67;"=";0.2;0.20063288169881;"F(1, 68) = 1.67, p = .20";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"t";NA;65;"=";-0.25;"=";0.8;0.803375796403986;"t(65) = −0.25, p = .80";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;67;"=";6.02;"=";0.02;0.0167519146408985;"F(1, 67) = 6.02, p = .02";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;65;"=";7.45;"=";0.01;0.00815298927152068;"F(1, 65) = 7.45, p = .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;65;"=";3.45;"=";0.07;0.0677828272252689;"F(1, 65) = 3.45, p = .07";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;65;"=";3.6;"=";0.06;0.0622231284089098;"F(1, 65) = 3.60, p = .06";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;31;"=";6.34;"<";0.02;0.0171830499711415;"F(1, 31) = 6.34, p < .02";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;31;"=";14.69;"=";0.001;0.000580167916759446;"F(1, 31) = 14.69, p = .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;32;"=";8.95;"<";0.01;0.00530649170510564;"F(1, 32) = 8.95, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;32;"=";5.36;"=";0.03;0.0271719654395183;"F(1, 32) = 5.36, p = .03";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;32;"=";3.72;"=";0.06;0.0626749137831463;"F(1, 32) = 3.72, p = .06";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;31;"=";10.1;"<";0.01;0.00335038666024012;"F(1, 31) = 10.10, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;31;"=";3.77;"=";0.06;0.0613156938362021;"F(1, 31) = 3.77, p = .06";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;31;"=";6.38;"=";0.02;0.0168660749202875;"F(1, 31) = 6.38, p = .02";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;26;"=";5.63;"=";0.025;0.0253355943957077;"F(1, 26) = 5.63, p = .025";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;51;"=";11.15;"<";0.01;0.00157628777256;"F(1, 51) = 11.15, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;18;"=";11.39;"<";0.01;0.00337381870276212;"F(1, 18) = 11.39, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;14;"=";11.71;"<";0.01;0.00412833342712263;"F(1, 14) = 11.71, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;19;"=";49.98;"<";0.001;9.98939908359382e-07;"F(1, 19) = 49.98, p < .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;19;"=";22.11;"<";0.001;0.000155175442961791;"F(1, 19) = 22.11, p < .001";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;14;"=";2.47;"=";0.15;0.138358635820434;"F(1, 14) = 2.47, p = .15";TRUE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;16;"=";4.56;"<";0.05;0.0485342633547034;"F(1, 16) = 4.56, p < .05";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"Shifting closeness  Interpersonal effects of personal goal progress  EBSCOhost";"F";1;16;"=";13.19;"<";0.01;0.00224330988772841;"F(1, 16) = 13.19, p < .01";FALSE;FALSE;TRUE;0.76;"2009-03-23";"JPSP";2010;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";2.3;"=";0.03;0.0270326749299128;"t(38) = 2.30, p = .03";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;31;"=";4.02;"<";0.001;0.00034553947303522;"t(31) = 4.02, p < .001";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;32;"=";2.24;"=";0.03;0.0321651233943557;"t(32) = 2.24, p = .03";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;32;"=";0.29;"=";0.77;0.773687182012706;"t(32) = 0.29, p = .77";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;32;"=";1.62;"=";0.11;0.115046905464579;"t(32) = 1.62, p = .11";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;32;"=";0.48;"=";0.86;0.634492260056163;"t(32) = 0.48, p = .86";TRUE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;31;"=";4.87;"=";0.03;0.0348631813062633;"F(1, 31) = 4.87, p = .03";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";0.47;"=";0.65;0.641041244619471;"t(38) = 0.47, p = .65";TRUE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";0.94;"=";0.36;0.353154785885301;"t(38) = 0.94, p = .36";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";1.17;"=";0.25;0.249286963516802;"t(38) = 1.17, p = .25";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";2.35;"=";0.02;0.0240688474295726;"t(38) = 2.35, p = .02";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";2.69;"=";0.01;0.0105567658911014;"t(38) = 2.69, p = .01";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;32;"=";0.39;"=";0.7;0.699120438124958;"t(32) = 0.39, p = .70";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;35;"=";0.34;"=";0.86;0.563567746160396;"F(1, 35) = 0.34, p = .86";TRUE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;35;"=";0.89;"=";0.35;0.351944310710131;"F(1, 35) = 0.89, p = .35";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;35;"=";0.9;"=";0.35;0.349286563841414;"F(1, 35) = 0.90, p = .35";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;35;"=";4.8;"=";0.035;0.0352081163206484;"F(1, 35) = 4.80, p = .035";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";2.45;"=";0.12;0.122099938767771;"F(1, 69) = 2.45, p = .12";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";10.16;"=";0.002;0.00215744885704053;"F(1, 69) = 10.16, p = .002";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;71;"=";3.33;"=";0.001;0.00138002398768779;"t(71) = 3.33, p = .001";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;71;"=";1.71;"=";0.09;0.0916329404715502;"t(71) = 1.71, p = .09";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";0.005;"=";0.95;0.943832568680143;"F(1, 69) = 0.005, p = .95";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";0.001;"=";0.98;0.974864174096975;"F(1, 69) = 0.001, p = .98";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";23;"<";1e-04;9.01194607519556e-06;"F(1, 69) = 23.00, p < .0001";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";0.11;"=";0.74;0.741149428273145;"F(1, 69) = 0.11, p = .74";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;69;"=";0.04;"=";0.85;0.842068861253856;"F(1, 69) = 0.04, p = .85";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;68;"=";0.44;"=";0.52;0.509364992957946;"F(1, 68) = 0.44, p = .52";TRUE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;68;"=";21.99;"<";0.001;1.36554274557167e-05;"F(1, 68) = 21.99, p < .001";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;68;"=";0.1;"=";0.75;0.752798295061919;"F(1, 68) = 0.10, p = .75";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"F";1;68;"=";0.04;"=";0.85;0.842077495474789;"F(1, 68) = 0.04, p = .85";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;37;"=";14.11;"<";1e-04;1.81801326802594e-16;"t(37) = 14.11, p < .0001";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;37;"=";2.98;"=";0.005;0.00506930764144319;"t(37) = 2.98, p = .005";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;37;"=";2.68;"=";0.01;0.0109258881169887;"t(37) = 2.68, p = .01";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;37;"=";0.55;"=";0.58;0.585624482834421;"t(37) = 0.55, p = .58";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"Chi2";1;NA;"=";4.1;"=";0.04;0.0428832135274001;"χ2(1, N = 44) = 4.10, p = .04";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;38;"=";5.26;"<";1e-05;5.87813892372439e-06;"t(38) = 5.26, p < .00001";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;18;"=";3.01;"=";0.007;0.00752003842435897;"t(18) = 3.01, p = .007";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2015_108_01_slepian_cognition-from-on";"t";NA;20;"=";4.56;"=";2e-04;0.000190247312698281;"t(20) = 4.56, p = .0002";FALSE;FALSE;TRUE;0.93;"2013-02-02";"JPSP";2015;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";7.27;"=";0.008;0.00817998059332799;"F(1, 104) = 7.27, p = .008";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";4.34;"=";0.04;0.0396788501986798;"F(1, 104) = 4.34, p = .040";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";11.24;"=";0.001;0.00111728674975983;"F(1, 104) = 11.24, p = .001";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";9.51;"=";0.003;0.00261736980789873;"F(1, 104) = 9.51, p = .003";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";21.65;"<";0.001;9.67500928002491e-06;"F(1, 104) = 21.65, p < .001";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";6.87;"=";0.01;0.0100790120461764;"F(1, 104) = 6.87, p = .010";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;104;"=";3.1;"=";0.081;0.0812318376046414;"F(1, 104) = 3.10, p = .081";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";5.29;"=";0.023;0.0225829026019993;"F(1, 182) = 5.29, p = .023";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";18.36;"<";0.001;2.95858517514727e-05;"F(1, 182) = 18.36, p < .001";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";5.21;"=";0.024;0.0236140022048292;"F(1, 182) = 5.21, p = .024";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";9.05;"=";0.003;0.00299904072835087;"F(1, 182) = 9.05, p = .003";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";13.21;"<";0.001;0.000362188623975181;"F(1, 182) = 13.21, p < .001";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";3.79;"=";0.054;0.0530988784464818;"F(1, 182) = 3.79, p = .054";TRUE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;182;"=";5.91;"=";0.017;0.0160247344533589;"F(1, 182) = 5.91, p = .017";TRUE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"t";NA;182;"=";1.29;"=";0.198;0.198687335983108;"t(182) = 1.29, p = .198";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"t";NA;182;"=";2.32;"=";0.022;0.0214503177477044;"t(182) = 2.32, p = .022";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;189;"=";8.04;"=";0.005;0.0050737549996313;"F(1, 189) = 8.04, p = .005";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;189;"=";5.97;"=";0.015;0.0154697706309991;"F(1, 189) = 5.97, p = .015";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;189;"=";8.35;"=";0.004;0.00430778242355915;"F(1, 189) = 8.35, p = .004";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;189;"=";9.12;"=";0.003;0.00287782289367539;"F(1, 189) = 9.12, p = .003";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;189;"=";5.2;"=";0.024;0.0237030698145295;"F(1, 189) = 5.20, p = .024";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;189;"=";3.24;"=";0.073;0.0734554177600605;"F(1, 189) = 3.24, p = .073";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;144;"=";3.52;"=";0.063;0.062656393457117;"F(1, 144) = 3.52, p = .063";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;144;"=";7.64;"=";0.006;0.00645554961299847;"F(1, 144) = 7.64, p = .006";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;144;"=";10.13;"=";0.002;0.00178755210800517;"F(1, 144) = 10.13, p = .002";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;144;"=";11.14;"=";0.001;0.00107533159570918;"F(1, 144) = 11.14, p = .001";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;144;"=";6.6;"=";0.011;0.0112149590394427;"F(1, 144) = 6.60, p = .011";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;144;"=";3.75;"=";0.05;0.0547659069375863;"F(1, 144) = 3.75, p = .050";TRUE;TRUE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"t";NA;144;"=";2.42;"=";0.017;0.0167668659384605;"t(144) = 2.42, p = .017";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"t";NA;144;"=";2.89;"=";0.005;0.00444892037725494;"t(144) = 2.89, p = .005";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;87;"=";8.89;"=";0.004;0.00371845249247124;"F(1, 87) = 8.89, p = .004";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;87;"=";1.09;"=";0.299;0.299363513223722;"F(1, 87) = 1.09, p = .299";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;87;"=";7.53;"=";0.007;0.00736920992575962;"F(1, 87) = 7.53, p = .007";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;87;"=";4.2;"=";0.044;0.0434358732806937;"F(1, 87) = 4.20, p = .044";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;87;"=";3.35;"=";0.071;0.0706292828636857;"F(1, 87) = 3.35, p = .071";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
"jpsp_2016_111_01_wong_mental_traveling_along";"F";1;87;"=";7.09;"=";0.009;0.00923350556151515;"F(1, 87) = 7.09, p = .009";FALSE;FALSE;TRUE;0.8;"2015-11-04";"JPSP";2016;0;0;NA;NA
